Customer ID,Full Name,Date of Birth,Gender,Annual Income,Previous Investment Experience,Amount to Invest,Expected Rate of Return,Term of Investment,Retirement Goals,Employment Type,Investor Type,Investor Type Encoded,Cluster,Cluster Label
a63bf015-5c95-4119-aac1-a51a7fbf1ee1,Kathy Hampton,1991-01-24,Other,235396,No,329579,>10%,Short Term,Saving for vacation,Self-Employed,Aggressive,2,1,H
81eaa77f-ac0d-4953-ac97-b0a24c1d3005,David Whitehead,1967-05-22,Female,70508,No,159478,>10%,Short Term,Securing a comfortable retirement,Self-Employed,Moderate,1,0,M
d201d06e-a0c8-431e-aca4-2899db8a09ee,Christine Hernandez,1984-02-11,Other,1660740,Yes,420265,5-10%,Medium Term,Saving for vacation,Employed,Aggressive,2,1,H
e4341c1c-5004-4ebe-8ed6-4fe22a3e3dc9,Jason Lawson,1969-07-14,Other,623565,Yes,60205,5-10%,Long Term,Paying off college debt,Retired,Moderate,1,0,M
721224c7-ea4f-4af3-8892-96e6d2c25031,Sarah Wilson,1979-06-30,Male,118958,No,353341,5-10%,Medium Term,Saving for children's education,Self-Employed,Aggressive,2,1,H
148a3ac1-835c-4464-8905-c6bb46634a0b,Vicki Calderon,1969-09-20,Male,382300,Yes,35691,5-10%,Medium Term,Saving for children's education,Self-Employed,Aggressive,2,1,H
83631c6e-9c4f-4382-96ba-8536fe80f6cb,Cody Owens,1965-12-31,Female,1095684,No,325151,<5%,Short Term,Building an emergency fund,Unemployed,Moderate,1,0,M
f464a216-22d3-4488-b19d-f21b4ff3cff0,Chad Tran,2000-02-18,Other,185786,No,121210,5-10%,Short Term,Paying off college debt,Retired,Aggressive,2,1,H
32ad49a1-9440-4cea-9c7b-d3270b8a1786,Krista Reynolds,1998-11-16,Male,156546,Yes,81456,>10%,Long Term,Saving for vacation,Self-Employed,Aggressive,2,1,H
64aeede3-ef46-40cf-a620-fd99001d095e,Michael Rivas,1994-05-20,Male,1784683,Yes,368962,<5%,Long Term,Paying off college debt,Retired,Aggressive,2,1,H
1ab75f16-7100-4fff-97a4-879cfbc5829a,Megan Chavez,1990-07-29,Female,586076,Yes,59717,5-10%,Medium Term,Building an emergency fund,Employed,Moderate,1,0,M
d19efb4c-62cb-432d-a652-c51fd5c93243,Anthony Turner,1986-04-08,Male,539263,No,257870,5-10%,Short Term,Saving for vacation,Unemployed,Aggressive,2,1,H
0c7c4ccd-238f-46a4-bef5-dbba74229e6d,Marcus Wong,1977-10-16,Other,98948,Yes,434147,<5%,Medium Term,Saving for vacation,Retired,Aggressive,2,1,H
5f3ef17e-65da-468b-a77d-0e84ed0e8556,Melissa Howard,1966-09-25,Other,1008705,Yes,247974,>10%,Short Term,Investing in a business venture,Unemployed,Aggressive,2,1,H
bbe456a6-c433-46f1-842f-9d6b35fe70f5,Martin Lyons,1966-04-20,Other,475297,Yes,143656,<5%,Long Term,Buying a house,Unemployed,Moderate,1,0,M
58f53165-33e1-40dc-bc9a-f832ff93c29e,John Zavala,1964-03-12,Male,1052138,Yes,443561,>10%,Medium Term,Paying off college debt,Self-Employed,Aggressive,2,1,H
f8dd2f50-2e39-4524-b819-ce4f7f31f5ed,Deborah Ferguson,1985-05-28,Female,891484,No,364622,5-10%,Medium Term,Securing a comfortable retirement,Retired,Moderate,1,0,M
a5546264-6532-458c-819f-b5a130a9da8d,Matthew Rodriguez,1994-09-05,Female,661183,Yes,443691,>10%,Medium Term,Paying off college debt,Unemployed,Aggressive,2,1,H
e5954f33-e02a-4153-b42f-820f8d3a82bd,Brittany Gallegos,1997-03-09,Female,897647,Yes,446422,>10%,Short Term,Buying a house,Retired,Aggressive,2,1,H
3e879801-2660-4bde-83d9-893571ab2615,Curtis Taylor,1975-10-12,Male,93143,No,1333,5-10%,Short Term,Saving for vacation,Self-Employed,Aggressive,2,1,H
ebb0c11a-5d5c-474b-aa5e-c91c8987ac69,Ryan Hardy,1983-12-07,Other,906265,No,40154,<5%,Medium Term,Saving for vacation,Unemployed,Moderate,1,0,M
6e54d0b1-f384-414e-87fb-2dc9b494a13f,Courtney Ward,1966-05-06,Other,1477392,Yes,439665,5-10%,Short Term,Saving for children's education,Employed,Aggressive,2,1,H
d5e959e1-8d04-4676-983e-4694372ff56f,Adam Day,1990-08-30,Other,896547,Yes,210295,>10%,Medium Term,Paying off college debt,Retired,Aggressive,2,1,H
bf7999c8-60b1-4e7b-80a7-a8e76a0fedb2,Ashley Lawson,2002-05-12,Other,1756282,No,81580,<5%,Long Term,Securing a comfortable retirement,Self-Employed,Moderate,1,0,M
1e9a3cef-226d-460f-8e18-43530b5171ce,Amy Sanchez,1971-07-23,Other,781977,Yes,307680,>10%,Short Term,Securing a comfortable retirement,Unemployed,Aggressive,2,1,H
026f8957-d8f4-4000-bcd2-144ecb49b4f5,Amy Stanley,1976-01-18,Female,263470,Yes,304420,<5%,Short Term,Investing in a business venture,Employed,Aggressive,2,1,H
32ab8ea8-58d1-4ca7-add1-2bec7a0525c5,Daniel Hernandez,1959-12-30,Male,426060,No,6864,>10%,Short Term,Securing a comfortable retirement,Retired,Moderate,1,0,M
90abb563-435f-4177-a475-7052933acee3,Erin Murray,1989-05-22,Male,321001,No,22938,>10%,Medium Term,Paying off college debt,Employed,Aggressive,2,1,H
cfa9aec9-fb09-4027-ab6d-368232b1fc89,Tammy Young,1993-06-01,Male,652813,Yes,1007,>10%,Long Term,Investing in a business venture,Retired,Moderate,1,0,M
d8bac59b-fa10-49f2-9abe-7e101ccc55cb,Tiffany Moore,1994-05-10,Female,1867619,Yes,143631,<5%,Medium Term,Investing in a business venture,Self-Employed,Moderate,1,0,M
edb19c8b-740d-41b2-8544-e5e4ddb1ee24,Destiny Bauer,1980-03-30,Female,37005,Yes,147218,>10%,Medium Term,Paying off college debt,Employed,Aggressive,2,1,H
71306022-b4e9-42ec-8819-d7c6a46c24ef,Cindy Schroeder,1998-02-27,Male,1073995,No,257526,5-10%,Short Term,Paying off college debt,Self-Employed,Aggressive,2,1,H
0b215dc5-d54e-4f8a-aaaf-383f9060b8e1,Sean Miller,1995-07-03,Other,1491631,No,261605,5-10%,Long Term,Securing a comfortable retirement,Unemployed,Aggressive,2,1,H
3b4a7020-466f-4364-97b0-80db64810af9,Nicole Montgomery,1990-10-24,Female,1794367,Yes,270823,>10%,Long Term,Paying off college debt,Self-Employed,Aggressive,2,1,H
f1375b57-ee41-4e1b-97ba-91367e695e41,William Chambers,1966-10-21,Other,66174,Yes,261919,>10%,Long Term,Saving for vacation,Retired,Aggressive,2,1,H
caf58e1d-5960-4867-adc5-42b7bbc7bfb9,Peter Caldwell,1991-05-04,Female,1726908,No,244312,<5%,Medium Term,Paying off college debt,Unemployed,Aggressive,2,1,H
e6d11a94-415b-4e40-b387-fa5785dc35b4,Matthew Mckinney,1991-08-22,Female,1722051,Yes,253078,>10%,Long Term,Paying off college debt,Retired,Aggressive,2,1,H
a0dab068-8c61-46f5-9e9f-7ca60ecd4e7a,Brett Adams,1963-01-11,Female,1300329,Yes,412404,5-10%,Short Term,Investing in a business venture,Employed,Aggressive,2,1,H
d965d348-205a-4c9e-b0c3-e68474da5510,Jerry Miller,1973-05-06,Male,1758419,Yes,369761,>10%,Short Term,Investing in a business venture,Self-Employed,Aggressive,2,1,H
84e99931-2c28-44ce-9307-a4b467dbdd03,Francisco Sanchez,1968-04-25,Female,1034410,No,379354,5-10%,Long Term,Saving for children's education,Unemployed,Moderate,1,0,M
ce82c444-6bd2-4175-9c44-6d5f29e09f85,Roberto Newton,1962-08-24,Female,1808848,Yes,175480,5-10%,Short Term,Saving for vacation,Self-Employed,Aggressive,2,1,H
e179b670-d49f-488b-b00b-70d3ce70a15f,Robert Shepherd,1963-10-23,Male,1852347,No,176168,<5%,Short Term,Securing a comfortable retirement,Retired,Conservative,0,2,L
59e6e1a8-aa25-4b53-9155-a299ffca6c79,William Carrillo,1992-05-12,Female,1305204,Yes,12561,5-10%,Medium Term,Building an emergency fund,Employed,Aggressive,2,1,H
eebb7ad2-b848-4bc6-a5fc-ed08f9c5fd04,Terry Mercer,1989-12-06,Other,616775,Yes,127140,>10%,Short Term,Paying off college debt,Employed,Aggressive,2,1,H
b3cda484-c923-4d25-be96-cfb2151208ee,Gene Paul,2003-08-23,Male,322571,Yes,52423,<5%,Medium Term,Saving for children's education,Retired,Moderate,1,0,M
7162a002-d06a-466d-9454-85adc4c4026d,Brian Thomas,1963-05-18,Male,1701129,No,19096,<5%,Medium Term,Building an emergency fund,Employed,Conservative,0,2,L
320caa75-0b24-41a3-9092-045702c09101,Christopher Howard,1959-10-07,Other,1869687,Yes,73459,<5%,Medium Term,Securing a comfortable retirement,Self-Employed,Conservative,0,2,L
85ebcb27-236a-4165-83f1-56f9c9166b6b,Jeffery Austin,1985-05-31,Male,795101,No,487314,5-10%,Short Term,Buying a house,Self-Employed,Aggressive,2,1,H
7ecbcdd3-5e52-4ecc-a6ff-8cfc05906076,James Murray,1965-01-03,Other,1798069,No,39443,<5%,Long Term,Paying off college debt,Retired,Conservative,0,2,L
424b5c0f-fba3-4d45-b0a8-9c627a5da35e,Stacie Ewing,2005-05-28,Female,174044,No,242012,>10%,Medium Term,Saving for children's education,Self-Employed,Aggressive,2,1,H
e46c08a2-2822-4830-9a44-b292b5a80a78,Jessica Guzman,1963-02-16,Female,1820423,Yes,193266,<5%,Long Term,Investing in a business venture,Self-Employed,Conservative,0,2,L
cd2455b4-2b8a-487d-ac89-2835187a8628,Heather Jackson,2003-11-11,Male,830886,No,319674,>10%,Short Term,Paying off college debt,Self-Employed,Aggressive,2,1,H
2e2b519b-f241-4204-b180-3045b71b06fa,Scott Terrell,1990-10-13,Other,1201197,No,272340,>10%,Medium Term,Buying a house,Self-Employed,Aggressive,2,1,H
adb46c08-8baf-4d69-85a1-b5fe2220be58,Christopher Carey,1986-11-12,Male,1952035,No,161688,<5%,Medium Term,Building an emergency fund,Retired,Conservative,0,2,L
925f89f8-55fa-4125-83bd-330f912d6f8d,Mallory Simon,1961-02-11,Male,423405,Yes,462238,>10%,Medium Term,Buying a house,Unemployed,Aggressive,2,1,H
3c7b2a0b-b2a2-4ac3-a944-26c2112805a8,Anna Williams,1993-02-12,Female,599266,Yes,420897,>10%,Long Term,Saving for children's education,Retired,Moderate,1,0,M
c0c7daa0-51f9-4230-af08-902dda7ee2c0,Lauren Johnson,1964-06-03,Male,330522,Yes,323925,5-10%,Short Term,Buying a house,Self-Employed,Aggressive,2,1,H
2dd74967-d8ad-4d71-846b-29de6b157a3c,Peter Flores,1971-06-21,Other,1424972,No,109521,>10%,Long Term,Saving for vacation,Self-Employed,Moderate,1,0,M
712362d7-866c-48c2-993f-f67199b3fbbc,Audrey Frazier,1980-03-22,Other,1884262,Yes,182019,>10%,Long Term,Paying off college debt,Employed,Aggressive,2,1,H
153d47e1-683a-49cf-81ea-bb6123f61d0f,Kevin Ramirez,1985-03-11,Other,531601,Yes,277068,<5%,Long Term,Investing in a business venture,Employed,Moderate,1,0,M
5b92a83d-ef6e-47aa-9c25-3e9283ac1bfb,Brad Robbins,1995-07-08,Female,1949680,Yes,324387,>10%,Long Term,Saving for children's education,Employed,Aggressive,2,1,H
acbc7175-51fd-47a1-91cf-a419cbde6e2a,Richard Brown,1973-07-20,Male,1949652,No,125733,5-10%,Medium Term,Buying a house,Retired,Moderate,1,0,M
9ddf7866-c94f-4850-bdef-ee601f1d55bc,Raymond Good,1970-09-29,Male,888870,Yes,145678,<5%,Medium Term,Buying a house,Unemployed,Moderate,1,0,M
1eb588be-d6f6-4880-90b4-62aeb486339f,Crystal Brooks,1965-02-11,Male,727215,Yes,370597,>10%,Short Term,Buying a house,Retired,Aggressive,2,1,H
17eb758b-52fd-44de-b41a-7a1aa2e3b768,Curtis Sherman,1998-02-10,Other,288764,Yes,444597,5-10%,Medium Term,Saving for vacation,Retired,Aggressive,2,1,H
a513db1e-80dc-4b52-96ed-936f93238f7a,Eric Robinson,1966-12-03,Other,256262,No,439380,5-10%,Long Term,Paying off college debt,Retired,Moderate,1,0,M
159f2b4b-e40e-4951-8374-aa6b5bb26b14,Jacqueline Rios,2006-01-16,Male,1481601,No,453082,5-10%,Short Term,Investing in a business venture,Retired,Aggressive,2,1,H
0ace92ef-a1b5-4eab-bbb9-d5a6926b1732,Mary Thornton,1995-09-12,Male,1932111,No,66039,5-10%,Long Term,Investing in a business venture,Retired,Moderate,1,0,M
8313a8a3-c515-4150-956c-29f7b3aa6a32,Sarah Soto,2006-01-13,Other,1243624,Yes,276872,<5%,Short Term,Buying a house,Employed,Aggressive,2,1,H
56c055ff-dd31-48c8-a4e7-4ad1117a7dd3,Ashley Elliott,1999-04-01,Male,367510,No,68631,5-10%,Short Term,Investing in a business venture,Employed,Aggressive,2,1,H
a321e127-8fe6-43f7-8073-2eff945ac915,Rachel Flores,1993-07-07,Male,356594,Yes,442022,>10%,Short Term,Building an emergency fund,Retired,Aggressive,2,1,H
584defb8-5d26-450c-af44-0f26143b2f9a,Danny Robinson,1983-09-16,Other,1177036,Yes,131174,5-10%,Short Term,Buying a house,Unemployed,Aggressive,2,1,H
71ca571d-40ad-4f7d-9329-a7c9d1dd72bc,James Owens,1992-08-15,Female,1673693,Yes,371633,5-10%,Long Term,Saving for children's education,Self-Employed,Aggressive,2,1,H
0af7178d-ef87-4015-ad14-cf2d5da5d925,Richard Jackson,1971-01-11,Other,1581635,No,446699,<5%,Short Term,Building an emergency fund,Self-Employed,Moderate,1,0,M
2e3c1b19-c4b1-4b91-b7a7-40f91c77ec03,Kaitlin Vargas,1989-03-02,Female,1215303,Yes,356184,5-10%,Short Term,Building an emergency fund,Retired,Aggressive,2,1,H
2bd9a69e-8b71-430f-b396-363af6df8619,Ana Benton,1997-06-10,Male,179670,No,461076,>10%,Long Term,Securing a comfortable retirement,Employed,Aggressive,2,1,H
2a19a4db-4676-4253-8ba3-a965fc5dcf7c,Dr. Karen Terry,2002-03-17,Female,157969,Yes,318106,5-10%,Long Term,Securing a comfortable retirement,Self-Employed,Aggressive,2,1,H
712394dc-24b6-4dba-bec3-1a4909288970,Mary Stone,2005-11-28,Male,279263,No,222912,>10%,Short Term,Saving for children's education,Employed,Aggressive,2,1,H
8e1ec8f6-e647-416d-aaf0-cef40c92fe13,Darius Murphy,1963-11-15,Female,1280598,No,2001,5-10%,Long Term,Securing a comfortable retirement,Self-Employed,Conservative,0,2,L
